method,split,key,source_session,source_event_id,event_id,camera,chain_translation_mm,chain_rotation_deg,corner_count,pixel_sse,reprojection_rmse_px,pixel_failure
tsai,train,cam1-3_02:20,cam1-3_02,20,90,3,27.433749004030158,2.3128900637452445,34,23428.880454298192,26.250423220284745,
tsai,train,cam1-3_02:21,cam1-3_02,21,91,3,21.956049523709517,2.376756466454456,12,4582.203702498619,19.540990469818862,
tsai,train,cam1-3_02:23,cam1-3_02,23,93,3,23.32208221865308,2.1260241035257663,26,14019.206829149662,23.22068609364509,
tsai,train,cam1-3_02:24,cam1-3_02,24,94,3,33.58326684036821,2.223500367037631,38,51138.51076679786,36.68446923885891,
tsai,train,cam1-3_02:25,cam1-3_02,25,95,3,25.57843130890942,2.236073702456862,33,21944.798478398592,25.78747551205441,
tsai,train,cam1-3_02:27,cam1-3_02,27,97,3,21.796781491304827,2.1581638052614673,30,13920.615048208148,21.541135104885683,
tsai,train,cam1-3_02:28,cam1-3_02,28,98,3,23.600511423266525,2.370460492877444,34,11055.618478059969,18.03233898735006,
tsai,train,cam1-3_02:29,cam1-3_02,29,99,3,23.622376314420713,2.2501944211774214,31,12484.162473993823,20.067758183612085,
tsai,train,cam1-3_02:31,cam1-3_02,31,101,3,29.26362837291905,1.6445388723742347,29,19584.516686545252,25.98707681916165,
tsai,train,cam1-3_02:32,cam1-3_02,32,102,3,26.144708481256355,2.0317308647509984,35,13217.320654801837,19.4329033598775,
tsai,train,cam1-3_02:33,cam1-3_02,33,103,3,34.95556308530075,2.549696707532046,36,49442.7672119308,37.05954938111648,
tsai,train,cam1-3_02:35,cam1-3_02,35,105,3,18.662117001800365,2.594343361210064,33,24609.397409582703,27.308227980627013,
tsai,train,cam1-3_02:36,cam1-3_02,36,106,3,30.629125292768606,2.357154526431494,28,32870.158358284854,34.262723579447126,
tsai,train,cam1-3_02:37,cam1-3_02,37,107,3,22.683833772635026,2.250372361228202,27,33127.02097164256,35.02751350943181,
tsai,train,cam1-3_02:39,cam1-3_02,39,109,3,34.02659186545532,3.067573040355584,29,51129.82047524992,41.98925169334694,
tsai,train,cam1-3_02:40,cam1-3_02,40,110,3,24.915448064542105,3.7620647921354156,22,32252.22110012634,38.2885106788674,
tsai,train,cam1-3_02:41,cam1-3_02,41,111,3,30.77526908275618,5.645376600542222,19,32571.58468875724,41.40403278652,
tsai,train,cam1-3_02:43,cam1-3_02,43,113,3,29.526599516899324,5.946965199867094,22,35208.779287468176,40.00498792052412,
tsai,train,cam1-3_02:44,cam1-3_02,44,114,3,31.669601883123317,3.0384047385105366,24,28397.47705161355,34.398084401371804,
tsai,train,cam1-3_02:45,cam1-3_02,45,115,3,35.71469089045733,2.991881710928298,37,78059.27278955137,45.931580371170334,
park,heldout,cam0-1_02:3,cam0-1_02,3,3,0,1.2943876933983869,0.3169174992168996,20,57.62779514497213,1.6974656866189097,
park,heldout,cam0-1_02:7,cam0-1_02,7,7,0,1.1187752840712148,0.10218969676782216,32,51.95589904960758,1.2742142069919944,
park,heldout,cam0-1_02:11,cam0-1_02,11,11,0,1.0824953174538514,0.3210153550182751,16,32.63558284107896,1.428189037756359,
park,heldout,cam0-1_02:20,cam0-1_02,20,20,0,1.8477883755836115,0.4196373354908152,25,135.5678999944062,2.3286725832062025,
park,heldout,cam0-1_02:24,cam0-1_02,24,24,0,1.1735498766273285,0.3444029843679202,32,91.14380758067102,1.6876741352808513,
park,heldout,cam0-1_02:28,cam0-1_02,28,28,0,1.3783260253803586,0.3871807751208694,25,187.69753900917047,2.7400550287114345,
park,heldout,cam0-3_01:2,cam0-3_01,2,32,0,0.7826518179930572,0.0554823497324672,32,141.05282816640445,2.0995001500833808,
park,heldout,cam0-3_01:6,cam0-3_01,6,36,0,0.6123901520828877,0.15703239621976775,32,109.3758823475923,1.8487823894018083,
park,heldout,cam0-3_01:10,cam0-3_01,10,40,0,2.4908559211778303,0.19594993470564015,35,72.27608229297458,1.4370215456479478,
park,heldout,cam0-3_01:14,cam0-3_01,14,44,0,0.9448240872869197,0.2378333141203644,32,32.18455054905331,1.002879456693533,
park,heldout,cam0-3_01:18,cam0-3_01,18,48,0,0.9590178012551965,0.15783072480554705,26,20.963228305508643,0.8979298479003426,
park,heldout,cam0-3_01:22,cam0-3_01,22,52,0,1.0175216124238733,0.42125131413040356,18,50.27486090020859,1.6712414032058223,
park,heldout,cam0-3_01:26,cam0-3_01,26,56,0,1.7969581618178017,0.31108465602773666,9,45.88793698279565,2.258021183415929,
park,heldout,cam0-3_01:30,cam0-3_01,30,60,0,1.095355891231874,1.1013300162509674,6,45.89422141924507,2.765689227517711,
park,heldout,cam0-3_01:38,cam0-3_01,38,68,0,0.6807109304757786,0.13151220852216883,20,47.01417226451746,1.5332020784051505,
park,heldout,cam0-1_02:3,cam0-1_02,3,3,1,6.691292565467258,0.4135363468981703,40,5306.0904566911895,11.517476347589334,
park,heldout,cam0-1_02:7,cam0-1_02,7,7,1,5.337221046804195,1.271952981231655,23,1784.9343243661626,8.80941769868095,
park,heldout,cam0-1_02:11,cam0-1_02,11,11,1,7.332644657987423,0.35076264789885075,36,6385.551677882661,13.318274493970328,
park,heldout,cam0-1_02:15,cam0-1_02,15,15,1,6.504856166488892,0.292197190042342,40,6107.580414433705,12.356759703127784,
park,heldout,cam0-1_02:20,cam0-1_02,20,20,1,6.018844582746495,1.0237793367156542,31,3051.55787926695,9.921559904777835,
park,heldout,cam0-1_02:24,cam0-1_02,24,24,1,5.333010622204268,1.5376157033640825,15,922.3515780628497,7.841562676162831,
park,heldout,cam0-1_02:28,cam0-1_02,28,28,1,6.825008071411621,0.5529081250121386,33,2676.432900936529,9.005777440127362,
park,heldout,cam1-3_02:2,cam1-3_02,2,72,1,4.13725125707464,0.2078240467165742,34,131.53001625452666,1.9668578723026784,
park,heldout,cam1-3_02:6,cam1-3_02,6,76,1,5.7932662741861565,0.5526215256302285,36,174.34024233408107,2.2006327520238425,
park,heldout,cam1-3_02:10,cam1-3_02,10,80,1,4.351602055707206,0.5254197476247461,30,40.22434822659915,1.1579341982830047,
park,heldout,cam1-3_02:14,cam1-3_02,14,84,1,2.4211956897055025,0.8751170653284327,38,18.116352885627286,0.6904680503608687,
park,heldout,cam1-3_02:18,cam1-3_02,18,88,1,4.447226005642246,0.5300570033521704,38,24.685436881719834,0.8059880644558323,
park,heldout,cam1-3_02:22,cam1-3_02,22,92,1,3.7937010307355017,0.24708960553875406,29,16.46056807121234,0.7533961743724521,
park,heldout,cam1-3_02:26,cam1-3_02,26,96,1,3.482512347723948,0.27848348097625797,32,5.220801416975938,0.4039183633860908,
park,heldout,cam1-3_02:30,cam1-3_02,30,100,1,4.343003090482482,0.20237825796419845,4,8.726757936688157,1.477054326750387,
park,heldout,cam1-3_02:34,cam1-3_02,34,104,1,2.318489884319421,0.2650977432219324,24,22.85117088369283,0.9757725760410916,
park,heldout,cam1-3_02:38,cam1-3_02,38,108,1,2.390527853737924,0.42822175789306866,14,34.735977581608154,1.5751638822132616,
park,heldout,cam1-3_02:42,cam1-3_02,42,112,1,5.676018187783644,0.4667541484069743,14,19.894987166383952,1.1920866209653425,
park,heldout,cam0-3_01:2,cam0-3_01,2,32,3,31.079866465454334,4.865893035083383,17,19816.960685016977,34.142401346520444,
park,heldout,cam0-3_01:6,cam0-3_01,6,36,3,22.564985933509675,2.297381424290551,21,19210.70108219259,30.24558297715914,
park,heldout,cam0-3_01:10,cam0-3_01,10,40,3,23.388892733830016,1.6478178595011765,25,35098.208175075946,37.46903157279406,
park,heldout,cam0-3_01:14,cam0-3_01,14,44,3,23.388681321467214,2.6095772249686906,24,25173.466223824318,32.38663962180516,
park,heldout,cam0-3_01:18,cam0-3_01,18,48,3,14.526381560192046,2.1788904269296356,22,6955.55563988322,17.78093417103533,
park,heldout,cam0-3_01:22,cam0-3_01,22,52,3,18.323868688958356,4.639696978499252,10,1241.0097297876164,11.140061623651892,
park,heldout,cam0-3_01:30,cam0-3_01,30,60,3,27.420721533655765,5.987327859440829,25,22347.459622028673,29.898133468180703,
park,heldout,cam0-3_01:34,cam0-3_01,34,64,3,42.64558315637472,12.210798832099174,25,8480.936492668712,18.418400031130513,
park,heldout,cam0-3_01:38,cam0-3_01,38,68,3,11.687406271097775,2.599812699784688,26,19875.931901616746,27.648850234556804,
park,heldout,cam1-3_02:2,cam1-3_02,2,72,3,16.196358470981973,1.450739810887511,40,13484.827195660306,18.360846382765356,
park,heldout,cam1-3_02:6,cam1-3_02,6,76,3,17.18166460770215,1.596967848033107,17,5882.98396557137,18.602631005525204,
park,heldout,cam1-3_02:10,cam1-3_02,10,80,3,19.579766517574626,1.379160229571918,29,8215.871004159048,16.831693221275735,
park,heldout,cam1-3_02:14,cam1-3_02,14,84,3,22.60664158191905,1.4927926454789078,19,9257.214023231194,22.07310106660092,
park,heldout,cam1-3_02:18,cam1-3_02,18,88,3,22.990545341275173,1.5097044172894685,35,11336.472949035393,17.997200535508206,
park,heldout,cam1-3_02:22,cam1-3_02,22,92,3,26.081670723064367,1.8658163513501311,36,15995.222348018153,21.07870327817613,
park,heldout,cam1-3_02:26,cam1-3_02,26,96,3,25.22061972306333,1.85080437413628,36,11333.143609415361,17.74287306796682,
park,heldout,cam1-3_02:30,cam1-3_02,30,100,3,23.771567279153313,1.1987864655123968,26,16594.318238128937,25.26347183501914,
park,heldout,cam1-3_02:34,cam1-3_02,34,104,3,27.187002993623185,1.7305625835285758,40,20788.352960798795,22.797123152274494,
park,heldout,cam1-3_02:38,cam1-3_02,38,108,3,25.329397681843673,3.7492073704771625,23,42005.43486875756,42.7355034504494,
park,heldout,cam1-3_02:42,cam1-3_02,42,112,3,38.84460744575046,10.391981126364472,7,6238.117384270177,29.852296834989282,
park,train,cam0-1_02:0,cam0-1_02,0,0,0,0.961873368702433,0.07772739009568269,27,102.31315655807775,1.9466320065224691,
park,train,cam0-1_02:1,cam0-1_02,1,1,0,0.6201317968276029,0.19480100838541733,15,52.55807281637932,1.8718631149450953,
park,train,cam0-1_02:5,cam0-1_02,5,5,0,0.7858583069522443,0.406196386575642,15,46.07819188304424,1.7526777966499194,
park,train,cam0-1_02:6,cam0-1_02,6,6,0,1.0071938767700144,0.3564978565160295,17,46.28259283559043,1.650001654822529,
park,train,cam0-1_02:12,cam0-1_02,12,12,0,0.6940517156655204,0.07188080374502524,24,28.06736926322322,1.0814220819370055,
park,train,cam0-1_02:16,cam0-1_02,16,16,0,0.943356306374089,0.18922147147753193,16,18.001718338374754,1.0607107976015056,
park,train,cam0-1_02:19,cam0-1_02,19,19,0,1.9878906121146138,0.4772421594239248,21,101.53457883105403,2.198858782263178,
park,train,cam0-1_02:21,cam0-1_02,21,21,0,1.0762576181255612,0.13611190962965528,18,55.01009118842275,1.7481750991060927,
park,train,cam0-1_02:22,cam0-1_02,22,22,0,1.7730523997739431,0.17861375397810245,15,73.3172645688461,2.210840934559308,
park,train,cam0-1_02:23,cam0-1_02,23,23,0,1.3327821545366847,0.15703704543381652,27,104.71154301595699,1.969315946436045,
park,train,cam0-1_02:25,cam0-1_02,25,25,0,1.130193326882339,0.0605903307314114,16,54.91792158182207,1.8526656737965108,
park,train,cam0-1_02:26,cam0-1_02,26,26,0,1.5241859351544196,0.1605319337796597,32,270.9656373786061,2.909927175735063,
park,train,cam0-1_02:27,cam0-1_02,27,27,0,1.161795653049405,0.13842616386942722,16,83.46856965450675,2.2840283718480103,
park,train,cam0-1_02:29,cam0-1_02,29,29,0,1.2172153276727762,0.45066985821373234,24,160.8331803759748,2.588702863533321,
park,train,cam0-3_01:0,cam0-3_01,0,30,0,0.9437759064757958,0.14732144088014837,32,160.57485905622332,2.2400813256457854,
park,train,cam0-3_01:1,cam0-3_01,1,31,0,0.9916999118559473,0.08947130242903031,27,143.85706547323,2.3082546354272706,
park,train,cam0-3_01:3,cam0-3_01,3,33,0,0.7712023231924197,0.1334469125825322,40,174.32284163434048,2.087599348739722,
park,train,cam0-3_01:4,cam0-3_01,4,34,0,0.2583359256876172,0.16779185582965261,36,52.55089703594814,1.2081999585695442,
park,train,cam0-3_01:5,cam0-3_01,5,35,0,0.47198369917008126,0.11368913300636886,36,87.0550529109336,1.555054955360935,
park,train,cam0-3_01:7,cam0-3_01,7,37,0,0.5585064945910525,0.20130068086815878,36,77.61205596091153,1.468295080478939,
park,train,cam0-3_01:8,cam0-3_01,8,38,0,0.5895489709060926,0.16941658311609284,30,4.344080721790773,0.38052948732832664,
park,train,cam0-3_01:9,cam0-3_01,9,39,0,1.3495904808131125,0.1431680959246951,35,75.11223145597889,1.4649449668452093,
park,train,cam0-3_01:11,cam0-3_01,11,41,0,2.0268819224935295,0.3520521236488703,24,25.225866906136314,1.0252208482837637,
park,train,cam0-3_01:12,cam0-3_01,12,42,0,0.8677702872443285,0.19215382175616313,18,42.45523194446692,1.53578123341667,
park,train,cam0-3_01:13,cam0-3_01,13,43,0,0.9418081307261187,0.1283172577453301,27,11.497628429760224,0.6525627096234655,
park,train,cam0-3_01:15,cam0-3_01,15,45,0,0.9197563874393334,0.19368099163346456,40,52.775161867939964,1.1486422622812114,
park,train,cam0-3_01:16,cam0-3_01,16,46,0,0.46982173176726044,0.23051453319595996,40,44.263790170278334,1.0519480758369009,
park,train,cam0-3_01:17,cam0-3_01,17,47,0,0.7865352272921803,0.21593220725960058,36,33.10639275028119,0.9589692491634673,
park,train,cam0-3_01:19,cam0-3_01,19,49,0,0.9519086760091168,0.3958747399250955,10,8.959402890616154,0.946541224174423,
park,train,cam0-3_01:20,cam0-3_01,20,50,0,0.4578605349587531,0.1870250309979895,34,116.3542005249212,1.8499141516243491,
park,train,cam0-3_01:21,cam0-3_01,21,51,0,0.4893303659743713,0.3957468586325105,22,205.02086499324116,3.052725049355986,
park,train,cam0-3_01:23,cam0-3_01,23,53,0,1.0215840437895427,0.13752493811826677,35,114.31882243763971,1.807277529779765,
park,train,cam0-3_01:24,cam0-3_01,24,54,0,1.2804644572959216,0.28095803415235987,37,81.26158667745729,1.4819781035463166,
park,train,cam0-3_01:25,cam0-3_01,25,55,0,2.0166548346285893,0.23247914186389096,30,70.24371278704946,1.5301820456735364,
park,train,cam0-3_01:27,cam0-3_01,27,57,0,0.6991647071199675,0.7359122994995968,17,33.730269331583614,1.40859273393453,
park,train,cam0-3_01:28,cam0-3_01,28,58,0,0.7424362957377031,0.39113512482764434,24,37.60894083488105,1.2518143638149295,
park,train,cam0-3_01:29,cam0-3_01,29,59,0,1.0935295521300685,0.2890020337916609,33,83.27665427124447,1.5885638098346881,
park,train,cam0-3_01:31,cam0-3_01,31,61,0,2.0037555006460854,0.15890033931339012,37,39.379000719625644,1.031647864703184,
park,train,cam0-3_01:32,cam0-3_01,32,62,0,1.3118098588997558,0.3320177880634852,28,73.44475596908102,1.6195761787874476,
park,train,cam0-3_01:33,cam0-3_01,33,63,0,0.7934049949447525,0.2594647977362213,23,34.060599049448825,1.2169205441792825,
park,train,cam0-3_01:35,cam0-3_01,35,65,0,0.23441971886700658,0.26892466471396725,2,3.9959083573116034,1.4134900702360105,
park,train,cam0-3_01:36,cam0-3_01,36,66,0,4.102687707288654,0.38945795104391245,20,18.13178768976243,0.9521498750134463,
park,train,cam0-3_01:37,cam0-3_01,37,67,0,1.7828553561481446,0.3274302526332939,27,41.732665062593796,1.2432434442125757,
park,train,cam0-3_01:39,cam0-3_01,39,69,0,1.0406862527012783,0.216216859847412,33,97.24584317423847,1.716637332855336,
park,train,cam0-1_02:0,cam0-1_02,0,0,1,7.14847611642777,0.3786137386024691,40,6039.145523081914,12.287336492383035,
park,train,cam0-1_02:1,cam0-1_02,1,1,1,7.756346641162468,0.3326204019243685,38,7075.408475879687,13.645327401406341,
park,train,cam0-1_02:2,cam0-1_02,2,2,1,7.891286172870497,0.371293269759385,31,5629.599187929292,13.475903450387685,
park,train,cam0-1_02:4,cam0-1_02,4,4,1,7.115993192625982,0.11561957042533225,31,5347.1593189518235,13.133507158743566,
park,train,cam0-1_02:5,cam0-1_02,5,5,1,6.462381285298083,1.0142827767767582,29,3422.1388577416174,10.863000883641076,
park,train,cam0-1_02:6,cam0-1_02,6,6,1,4.246739298478975,1.3921528687140234,25,2495.7597100841426,9.991515821103707,
park,train,cam0-1_02:8,cam0-1_02,8,8,1,4.483455854908744,1.0502660746533996,29,3137.247248717476,10.401006663345017,
park,train,cam0-1_02:9,cam0-1_02,9,9,1,4.2403720331752375,0.9977894935378654,19,1761.281106589979,9.628032281312672,
park,train,cam0-1_02:10,cam0-1_02,10,10,1,4.606023814171133,1.2574412662719274,10,975.7909056276246,9.87821292353847,
park,train,cam0-1_02:12,cam0-1_02,12,12,1,6.297759319752341,0.7402779163545751,28,4384.188957578426,12.513120196672466,
park,train,cam0-1_02:13,cam0-1_02,13,13,1,6.556517502500958,0.5354498053664174,32,5929.83198639668,13.612760542039085,
park,train,cam0-1_02:14,cam0-1_02,14,14,1,7.224613687580187,0.17059135083850963,31,5693.381829776567,13.552028570656471,
park,train,cam0-1_02:16,cam0-1_02,16,16,1,6.7718482004007114,0.5352393056339492,22,3070.719940043093,11.814320932362888,
park,train,cam0-1_02:17,cam0-1_02,17,17,1,3.8692312970023814,1.2127980159024414,26,1866.2750461579787,8.472296587561992,
park,train,cam0-1_02:18,cam0-1_02,18,18,1,3.8222339053171077,1.5763964370403234,24,1759.6284926772714,8.562584531644227,
park,train,cam0-1_02:19,cam0-1_02,19,19,1,6.091031285443163,1.171448082743614,30,2912.6415342292958,9.853326907241865,
park,train,cam0-1_02:21,cam0-1_02,21,21,1,5.911129620150251,0.9557640228407995,25,2606.2315399264676,10.210252768519432,
park,train,cam0-1_02:22,cam0-1_02,22,22,1,11.603515659365561,1.108972163060749,18,1758.743957321909,9.88473558720692,
park,train,cam0-1_02:23,cam0-1_02,23,23,1,11.411761644812886,2.1903025108715406,15,981.6205386739379,8.089583997025384,
park,train,cam0-1_02:25,cam0-1_02,25,25,1,7.815146289691594,0.7559045753327827,18,2290.8331893553623,11.281334607205938,
park,train,cam0-1_02:26,cam0-1_02,26,26,1,5.486849792702047,0.28399631772885614,36,2083.7945796862687,7.608099813295237,
park,train,cam0-1_02:27,cam0-1_02,27,27,1,5.426995304428022,0.21049405175044086,40,2703.7255719083582,8.221504685743904,
park,train,cam0-1_02:29,cam0-1_02,29,29,1,6.984223867802032,0.7942390625127433,10,1112.231044191946,10.546236504990517,
park,train,cam1-3_02:0,cam1-3_02,0,70,1,4.34009029663206,0.42714051307449863,38,456.23530839337747,3.4649952851542976,
park,train,cam1-3_02:1,cam1-3_02,1,71,1,3.9922417849077463,0.30298463608424997,34,188.31480367114096,2.3534380587153825,
park,train,cam1-3_02:3,cam1-3_02,3,73,1,5.055126500476874,0.2011296573477841,30,233.97630045183726,2.7927065751813673,
park,train,cam1-3_02:4,cam1-3_02,4,74,1,5.972857173991393,0.4628130713800671,40,148.73499423172456,1.9283088071657801,
park,train,cam1-3_02:5,cam1-3_02,5,75,1,6.044611386966549,0.5232206308315861,40,186.92188772992753,2.1617231999606674,
park,train,cam1-3_02:7,cam1-3_02,7,77,1,5.3565567608747084,0.46655679067360706,40,123.59412679625731,1.757797818267628,
park,train,cam1-3_02:8,cam1-3_02,8,78,1,6.546478283490808,0.6569356165670347,34,209.98377925490033,2.4851546244644553,
park,train,cam1-3_02:9,cam1-3_02,9,79,1,5.373838967412821,0.706388558270295,36,122.42058530848857,1.8440639398146375,
park,train,cam1-3_02:11,cam1-3_02,11,81,1,5.034720297977184,0.5231352534533924,40,106.74410044768169,1.6335857832363878,
park,train,cam1-3_02:12,cam1-3_02,12,82,1,5.220204760633623,0.5885202172970789,27,88.3731303312313,1.8091652498201247,
park,train,cam1-3_02:13,cam1-3_02,13,83,1,5.095292751039988,0.30027413725428775,36,17.6500408572653,0.7001991950165424,
park,train,cam1-3_02:15,cam1-3_02,15,85,1,2.3205403336538715,0.2616928020749109,31,6.756958198161142,0.46686871119091833,
park,train,cam1-3_02:16,cam1-3_02,16,86,1,1.4694393044164915,0.8440809840310999,32,17.96340897921811,0.7492372992587635,
park,train,cam1-3_02:17,cam1-3_02,17,87,1,4.233223946568268,0.26477034220010787,23,11.124030752913546,0.6954520191905702,
park,train,cam1-3_02:19,cam1-3_02,19,89,1,4.401106681879269,0.5293455131456223,30,30.91998374081986,1.0152172795485679,
park,train,cam1-3_02:20,cam1-3_02,20,90,1,3.9795433126349034,0.5884625959433248,34,20.90463204420439,0.7841186893240002,
park,train,cam1-3_02:21,cam1-3_02,21,91,1,4.943291321180477,0.7601246260947074,38,86.6756160175815,1.5102772141632033,
park,train,cam1-3_02:23,cam1-3_02,23,93,1,4.151636242375624,0.530348737199745,38,35.731366583979955,0.9696902189003721,
park,train,cam1-3_02:24,cam1-3_02,24,94,1,3.3490064480983794,0.1987916881975513,33,20.125328036959395,0.7809343284568849,
park,train,cam1-3_02:25,cam1-3_02,25,95,1,4.392958043246945,0.36642383887706176,40,30.161478260907145,0.8683530137695605,
park,train,cam1-3_02:27,cam1-3_02,27,97,1,5.136663337825443,0.5091800752722521,32,39.27039807302158,1.1077905667507395,
park,train,cam1-3_02:28,cam1-3_02,28,98,1,6.280433776748711,0.27114800734060335,30,50.264374880640354,1.2944030140138008,
park,train,cam1-3_02:29,cam1-3_02,29,99,1,5.766284962152294,0.3509379196172886,36,83.90938491446103,1.5267010996340826,
park,train,cam1-3_02:32,cam1-3_02,32,102,1,3.9525393322814955,0.22505969483304827,14,11.229204426375897,0.8955925582849722,
park,train,cam1-3_02:33,cam1-3_02,33,103,1,2.4054801698732784,0.29426223606528457,26,15.36023812721362,0.7686210961899342,
park,train,cam1-3_02:36,cam1-3_02,36,106,1,2.7575592558866258,0.16964837408307734,18,24.200282584359933,1.1595085784829502,
park,train,cam1-3_02:37,cam1-3_02,37,107,1,5.118415811365932,0.3561376741661615,13,35.58752433094101,1.6545397763761518,
park,train,cam1-3_02:39,cam1-3_02,39,109,1,1.7266957999119343,0.5195350322344933,20,33.90465385893083,1.3020110187500493,
park,train,cam1-3_02:40,cam1-3_02,40,110,1,2.322808620475477,0.3556952640868629,18,31.38203848663239,1.3203963732874642,
park,train,cam1-3_02:41,cam1-3_02,41,111,1,7.250160268374782,0.6589755406271729,11,21.73902559216278,1.4058005028569949,
park,train,cam1-3_02:43,cam1-3_02,43,113,1,4.952669556889815,0.5001500348305834,14,27.011259737598614,1.3890196886807467,
park,train,cam1-3_02:44,cam1-3_02,44,114,1,1.9314390336526421,0.46141183090916854,36,5.0777595685902295,0.37556474395939266,
park,train,cam1-3_02:45,cam1-3_02,45,115,1,1.8670299813039466,0.41856751076742466,26,14.654171892016546,0.750747624602829,
park,train,cam1-3_02:46,cam1-3_02,46,116,1,1.5624455280093819,0.34138660105167085,28,16.308366931928926,0.7631786659363053,
park,train,cam0-3_01:0,cam0-3_01,0,30,3,36.10980893903133,4.765152921845293,40,58488.19050958973,38.23878610442208,
park,train,cam0-3_01:1,cam0-3_01,1,31,3,34.64698590181214,4.490251049839121,22,40206.651189917386,42.750146831176544,
park,train,cam0-3_01:3,cam0-3_01,3,33,3,25.951231315835734,3.5582316420174602,25,32732.86904463262,36.18445469791282,
park,train,cam0-3_01:4,cam0-3_01,4,34,3,22.356832980244565,1.9556477634931921,18,19952.31769122293,33.29357436438493,
park,train,cam0-3_01:5,cam0-3_01,5,35,3,23.141875489265082,2.093391978369313,34,42276.0087507283,35.26204789969301,
park,train,cam0-3_01:7,cam0-3_01,7,37,3,26.753996926391412,3.1591387746732558,18,26929.80782732559,38.67945753046986,
park,train,cam0-3_01:8,cam0-3_01,8,38,3,24.494638200064443,2.1203018445751374,22,16915.985243143743,27.729197971504647,
park,train,cam0-3_01:9,cam0-3_01,9,39,3,22.033754744735383,1.616458444150483,24,26687.98127441844,33.34665230225419,
park,train,cam0-3_01:11,cam0-3_01,11,41,3,24.92336188810407,2.7544459133361583,18,27504.94065142614,39.09030900891631,
park,train,cam0-3_01:12,cam0-3_01,12,42,3,35.65302503481658,3.882376165454493,11,9650.927310860838,29.620213170402337,
park,train,cam0-3_01:13,cam0-3_01,13,43,3,32.5644471899433,4.60498386040029,18,16913.591396093292,30.653612616617103,
park,train,cam0-3_01:15,cam0-3_01,15,45,3,20.49913972704779,1.338048195791264,30,30625.6396939589,31.95081620968855,
park,train,cam0-3_01:16,cam0-3_01,16,46,3,18.810754955208715,1.452183738168636,34,27984.88286417272,28.689454336440892,
park,train,cam0-3_01:17,cam0-3_01,17,47,3,17.095997833936718,1.0455970884673362,28,16529.3634825105,24.296798350598802,
park,train,cam0-3_01:20,cam0-3_01,20,50,3,12.276113377879156,2.8580703732577732,29,14070.244192727772,22.026820792660754,
park,train,cam0-3_01:21,cam0-3_01,21,51,3,21.031434215628956,4.445942297936377,20,3071.8804964321184,12.393305645452545,
park,train,cam0-3_01:23,cam0-3_01,23,53,3,33.7185490722337,4.027833443771969,21,23693.507654789,33.58961549758595,
park,train,cam0-3_01:24,cam0-3_01,24,54,3,44.05611734383508,3.7117721019560377,30,66895.13637869433,47.22115923280379,
park,train,cam0-3_01:25,cam0-3_01,25,55,3,30.683073247212164,2.239821466426723,30,46593.31273433567,39.40952200265636,
park,train,cam0-3_01:27,cam0-3_01,27,57,3,27.90225736224214,2.4505389749739352,14,17719.676154166624,35.57655342875479,
park,train,cam0-3_01:28,cam0-3_01,28,58,3,25.870815298070394,1.6356760087346252,23,27263.05330725947,34.42891435688744,
park,train,cam0-3_01:29,cam0-3_01,29,59,3,27.429335567278464,2.2981347589683274,27,33011.0429494143,34.96614391591784,
park,train,cam0-3_01:31,cam0-3_01,31,61,3,34.82267029574206,8.961535413312552,22,29713.874150176456,36.75092710653487,
park,train,cam0-3_01:32,cam0-3_01,32,62,3,72.06506081595634,22.666616949940238,20,20209.26389829789,31.787783737072555,
park,train,cam0-3_01:33,cam0-3_01,33,63,3,19.816926699703636,2.680016092439088,28,21737.507354526435,27.862870425997823,
park,train,cam0-3_01:35,cam0-3_01,35,65,3,19.52396809912554,10.168293387538608,13,5361.624673906542,20.308438325572457,
park,train,cam0-3_01:37,cam0-3_01,37,67,3,8.857515946020323,3.2926737407845943,20,4752.790361559943,15.415560907018504,
park,train,cam0-3_01:39,cam0-3_01,39,69,3,41.861076652838086,12.08085536537135,15,11300.028257685173,27.44695278494521,
park,train,cam1-3_02:0,cam1-3_02,0,70,3,13.816835998110333,1.315293119508034,33,11514.716942916477,18.67968994528588,
park,train,cam1-3_02:1,cam1-3_02,1,71,3,15.202110375657922,1.421028530691249,25,6848.440750344373,16.551061295692637,
park,train,cam1-3_02:3,cam1-3_02,3,73,3,20.43715475020576,1.1217075307031104,36,26777.85552092783,27.273234498786042,
park,train,cam1-3_02:4,cam1-3_02,4,74,3,14.35316579755414,1.313614634396681,31,4313.967224685704,11.796619560466361,
park,train,cam1-3_02:5,cam1-3_02,5,75,3,15.207492220246307,1.500570272335698,23,4205.546010371121,13.522197548397036,
park,train,cam1-3_02:7,cam1-3_02,7,77,3,17.615105528307666,1.4815253098012608,27,7207.764248327869,16.33873408252765,
park,train,cam1-3_02:8,cam1-3_02,8,78,3,22.70391761554025,1.9645022161798764,9,7018.562728771571,27.925620909781777,
park,train,cam1-3_02:9,cam1-3_02,9,79,3,19.031634379778087,1.5448595392766002,24,6901.459096237864,16.957617629743208,
park,train,cam1-3_02:11,cam1-3_02,11,81,3,21.61475599467712,1.6382776048294987,15,7059.503889204859,21.69409119123586,
park,train,cam1-3_02:13,cam1-3_02,13,83,3,18.530309560212395,1.331464792055084,40,7913.124416247891,14.06513812254246,
park,train,cam1-3_02:15,cam1-3_02,15,85,3,26.164730024633243,1.5381376044901665,38,27972.142715702907,27.131329101875696,
