method,split,event_id,pair,translation_mm,rotation_deg,directed_corner_count,cross_view_pixel_sse,cross_view_reprojection_rmse_px,pixel_failure
tsai,heldout,12,2-3,2.973214775421988,0.4734811304906854,96,141.07141485058878,1.2122268371446134,
park,train,0,0-1,2.3548783003476674,0.20912912327134356,60,108.04274007269402,1.3419062316514148,
park,train,0,0-2,10.650202083302286,0.9333295651689054,54,1372.1347181081635,5.040823562394166,
park,train,0,0-3,0.5423537036558861,0.07221030151018352,77,21.69282561476093,0.5307777387795274,
park,train,0,1-2,5.634744086203498,0.8997679273900642,26,531.3242230335183,4.520569326948841,
park,train,0,1-3,1.5878770086283038,0.18489477185905717,49,80.298703479632,1.2801363406312372,
park,train,0,2-3,8.079942576320514,0.9161538088658477,43,2031.3681293349352,6.873217535249336,
park,train,1,0-1,1.8696647328766989,0.08161338818650608,63,344.42774429281536,2.338184563345441,
park,train,1,0-2,2.2715448666396183,0.2130727988962854,107,457.3297516206511,2.0673920354471678,
park,train,1,0-3,0.4879304198300076,0.08134781618973323,82,70.39894725855603,0.9265655654380652,
park,train,1,1-2,3.7322176067972386,0.19655026911269682,76,1163.3651265886463,3.9124718371084026,
park,train,1,1-3,1.9523963213097069,0.0994753939807659,51,361.0321958945471,2.660650797192101,
park,train,1,2-3,2.6572349601621874,0.21088966812126053,95,735.131889183668,2.781767497915608,
park,train,3,0-1,1.424189489610018,0.15249754553789016,63,35.54672120325117,0.7511548907468257,
park,train,3,0-2,4.267260954007793,0.478340257717424,110,91.57907413457478,0.9124346757916665,
park,train,3,0-3,0.508796703948435,0.044242039628620056,90,21.54166129919073,0.48923592694448587,
park,train,3,1-2,4.51861926307852,0.43417624597645066,73,31.968966754326768,0.6617635917978064,
park,train,3,1-3,1.2499760988647837,0.11559638870090046,53,29.739585197868784,0.7490822711934866,
park,train,3,2-3,3.9373432826807298,0.4448736300521649,100,82.58765796203276,0.9087775193194029,
park,train,4,0-1,2.36567627102835,0.15522484336333953,67,323.75445346448697,2.198216554813928,
park,train,4,0-2,1.7737965120870198,0.3474096586240043,113,1274.8044334566057,3.3587877520517417,
park,train,4,0-3,0.19482935140046295,0.008067538679649617,90,28.634905325202368,0.5640617118050744,
park,train,4,1-2,2.9597702791546086,0.37538045514098617,74,316.8357797475773,2.069194188853109,
park,train,4,1-3,2.3820877401555363,0.15677996021997304,51,236.5594846806185,2.1536994377692125,
park,train,4,2-3,2.7764898360343793,0.3416322881356692,97,853.1768553587963,2.9657440355012605,
park,train,6,0-1,0.6400481431223694,0.12467670894211991,71,94.88091409530242,1.1560064458084731,
park,train,6,0-2,3.4720281254329093,0.46872953472877565,114,529.6613670365424,2.1554935264170503,
park,train,6,0-3,0.28839443087336897,0.013069379895098853,90,36.02640944060957,0.6326874727928437,
park,train,6,1-2,4.41408570944246,0.4567315868452768,77,561.5700669934122,2.7005772999788764,
park,train,6,1-3,1.3495139854787657,0.1138174912961865,53,99.13867574841177,1.3676772469617333,
park,train,6,2-3,4.007894846734552,0.4644791046795045,96,170.74527837413007,1.3336403749626513,
park,train,7,0-2,2.1481009310213666,0.12562968651318304,109,1467.2851561444065,3.6689687526261174,
park,train,7,0-3,0.3988902257541352,0.03972439719594697,88,71.99623328429877,0.9045103728505849,
park,train,7,2-3,2.177743705836124,0.13352969417412144,99,1832.552706934218,4.3023985639845055,
park,train,8,0-2,2.257759392649455,0.2585198009531074,107,1233.7781033699805,3.3956790896804834,
park,train,8,0-3,0.21335297959835411,0.04724849633799991,90,48.90330886645,0.7371364178468671,
park,train,8,2-3,2.350215647524353,0.22102156714274646,103,1704.6739488992112,4.0681976984390245,
park,train,10,0-1,1.1464623584531477,0.11083522703044087,63,121.48898522220685,1.3886671994501347,
park,train,10,0-2,4.801980429954791,0.5112292299769758,106,111.63025239126438,1.026214202102482,
park,train,10,0-3,0.48247513371905254,0.07377964416874473,86,21.733126575485592,0.5027034654083393,
park,train,10,1-2,3.6843627786503736,0.5529127773704438,77,283.51534118595936,1.918858363193978,
park,train,10,1-3,1.3120608072913769,0.11803917235685557,57,110.50702835657336,1.392379185326094,
park,train,10,2-3,5.7234654574307795,0.5830176365118811,100,133.0800767822174,1.1536033841065887,
park,train,11,0-1,0.5128678107345325,0.04604734233503715,68,68.48265272341364,1.0035426419280087,
park,train,11,0-2,7.4674796601042415,0.8249172094750844,114,1998.1224539118707,4.186572577490489,
park,train,11,0-3,0.3983987273808457,0.030436874278783776,97,45.53861454868175,0.6851789934602441,
park,train,11,1-2,9.631244168008662,0.8325265749895934,74,1237.8020569351565,4.089872225809513,
park,train,11,1-3,0.8917895715139478,0.07264945578224205,57,87.65463999341488,1.2400809254394882,
park,train,11,2-3,6.3481548873049976,0.8309558461282912,103,1676.825422446964,4.034830661918648,
park,train,13,0-1,0.9676603416335875,0.0857952023157391,61,173.48085919398233,1.6864010529458167,
park,train,13,0-2,1.2788607836214445,0.27409661131413254,106,309.05122204789564,1.7075062420060376,
park,train,13,0-3,0.19405257317371832,0.0331001700204718,85,39.2697732332329,0.679703856216574,
park,train,13,1-2,3.9380000443187044,0.306989554995437,75,817.0219141875033,3.30054927587819,
park,train,13,1-3,1.4993457749355779,0.06705000929371614,54,206.62437514098386,1.9561128079498962,
park,train,13,2-3,1.5752764854131458,0.2587484460726065,99,331.6290034707942,1.8302425833332603,
park,train,14,0-1,1.124638799446462,0.103769830399972,61,55.05894550532492,0.9500556110153342,
park,train,14,0-2,5.347790730961482,0.47617403305665684,107,963.6158433916547,3.0009591043058883,
park,train,14,0-3,0.880712752108425,0.051942423818373294,90,67.50260225629896,0.8660420971054913,
park,train,14,1-2,2.8040211298007245,0.43920238975815573,74,224.6433332978852,1.7423319776212831,
park,train,14,1-3,1.0538766224520713,0.14963854761686782,57,79.79952693999387,1.1832124495210685,
park,train,14,2-3,5.296599659097433,0.48218293662162537,103,946.6990727935722,3.031707956568076,
park,heldout,2,0-1,1.1724244477200716,0.0658063842222703,68,244.29965272608447,1.8954265883579304,
park,heldout,2,0-2,1.1442416288465396,0.10548903702432566,114,202.8368682918589,1.3338930896027577,
park,heldout,2,0-3,0.186957539510922,0.028635479872000495,94,34.076234427122486,0.6020906345422014,
park,heldout,2,1-2,2.490062510771495,0.15920210989275924,74,1085.7576519748634,3.83045698348944,
park,heldout,2,1-3,1.394517588272397,0.06305830512132776,54,224.05876899343372,2.0369674673006846,
park,heldout,2,2-3,0.9129027931096779,0.12509932748148037,100,413.2440402510637,2.032840476405032,
park,heldout,5,0-1,1.4270626351975848,0.08304364260117031,57,194.00644760752402,1.8448907522808222,
