method,split,event_id,camera,chain_translation_mm,chain_rotation_deg,camera_pose_translation_mm,camera_pose_rotation_deg,corner_count,pixel_sse,reprojection_rmse_px,pixel_failure
park,heldout,2,0,0.08525219184057203,0.012815930192070304,0.1418496028100484,0.01281593019207044,54,10.457931372698043,0.4400743071240407,
park,heldout,2,1,1.3794495802283526,0.07462995403923076,1.588346345954713,0.07462995403923098,14,6.45291643745112,0.6789128093320084,
park,heldout,2,2,0.9079500536936717,0.09893187719558859,0.7162432525090444,0.0989318771955873,60,223.9410640323183,1.9319293639274975,
park,heldout,2,3,0.2351510324389548,0.02760595910621815,0.3379384079978543,0.027605959106219304,40,9.329954898370762,0.4829584583163122,
park,heldout,5,0,0.05605140856894058,0.01840395152817827,0.17183959886839048,0.018403951528178527,45,9.42149880622536,0.45756599539120185,
park,heldout,5,1,1.3338300565888244,0.09686533393741688,1.2797635581894244,0.09686533393741804,12,2.402621762071028,0.4474577970854745,
park,heldout,5,2,5.775902526605748,1.1136891702749425,9.60310603265249,1.1136891702749416,58,1813.2920845907543,5.591391296526749,
park,heldout,5,3,0.24168498902603308,0.05103629128881605,0.5447071010147807,0.05103629128881585,37,7.949529336882285,0.4635214603878247,
park,heldout,9,0,0.08168353777473383,0.028690172030321662,0.2610375023306914,0.028690172030322144,46,9.608880616449158,0.45704344328875623,
park,heldout,9,1,0.2553687289041096,0.12463927046724793,1.3824150104774886,0.12463927046724721,14,6.749934054118809,0.6943616829310011,
park,heldout,9,2,1.1752090186153057,0.3475504221789125,2.7749916110959276,0.34755042217891674,60,91.3721976654891,1.2340461746188773,
park,heldout,9,3,0.18070159286182017,0.10282326120435865,0.9786515323883777,0.10282326120436026,39,9.504214241101597,0.4936575746951393,
park,heldout,12,0,0.09202017089285092,0.030017117793074984,0.24842909101180177,0.03001711779307577,46,9.934323425321134,0.46471878886523676,
park,heldout,12,1,0.7649135682905833,0.1792075455443634,1.7937157735005433,0.1792075455443648,20,11.243899336023475,0.7497966169576745,
park,heldout,12,2,1.4487150329156084,0.2646697651148473,1.9394424892650357,0.2646697651148474,60,67.68593472694016,1.0621200083397682,
park,heldout,12,3,0.10157993169589478,0.0404407673444238,0.11361661227399765,0.040440767344423936,36,8.75200564643238,0.49306314804135887,
horaud,train,0,0,0.09563991749992252,0.030398499243963057,0.24172102510949744,0.030398499243962224,44,9.620793759081801,0.46760496534521045,
horaud,train,0,1,0.4775915287841536,0.1813763419517394,1.9688677636851013,0.18137634195173868,16,8.84662843545479,0.7435820581589663,
horaud,train,0,2,5.6578883285458925,0.9223901778225895,8.089770645925526,0.9223901778225889,10,19.52408800943415,1.3972862272789404,
horaud,train,0,3,0.2308252517119918,0.0726652809233502,0.6891509498113348,0.0726652809233489,33,6.703046255312726,0.4506912621710735,
horaud,train,1,0,0.1593612977308276,0.04663760902616771,0.4381172987584952,0.046637609026166864,47,9.982736694647148,0.4608672835834617,
horaud,train,1,1,1.9087136576131174,0.06585949029235835,1.8829643803246978,0.06585949029235622,16,4.0364309179673175,0.5022717714275383,
horaud,train,1,2,1.2455502333240778,0.1689996113054921,2.1235567247954727,0.16899961130549201,60,314.0844371780314,2.2879555545582297,
horaud,train,1,3,0.6948122300434816,0.07235577458487474,0.9356400222603268,0.0723557745848773,35,9.428104255098663,0.5190129163022181,
horaud,train,3,0,0.07570053829118277,0.02758291139358333,0.2824619254449567,0.027582911393582828,50,8.66784082374701,0.4163614012789132,
horaud,train,3,1,0.3019026018202311,0.135759102990092,1.3686209238445268,0.1357591029900901,13,3.713297346206253,0.534451361117624,
horaud,train,3,2,1.0399748807760887,0.4522866387067984,4.007641319819467,0.45228663870679864,60,25.613389734088827,0.653368065412965,
horaud,train,3,3,0.11895603135346644,0.02060255834734724,0.21185077694119014,0.020602558347347373,40,10.054209456436062,0.5013534047066017,
horaud,train,4,0,0.03607400620279492,0.011824013561081403,0.05269057327540843,0.011824013561080857,53,10.469167909415098,0.4444451259592843,
horaud,train,4,1,1.107250633077567,0.162522111349699,2.291889134209314,0.16252211134970354,14,3.4464573049925256,0.4961607821918016,
horaud,train,4,2,2.639931123688971,0.35107229541371193,2.687598814507175,0.35107229541371116,60,571.0054283514883,3.0849241707360444,
horaud,train,4,3,0.2152654139579162,0.017573568985077104,0.22336029842892888,0.017573568985078874,37,9.885479281948927,0.5168898487379582,
horaud,train,6,0,0.09541756690799898,0.007778116379158321,0.11082405446598215,0.007778116379157453,54,10.409639231696968,0.43905705424611635,
horaud,train,6,1,1.1338388160735569,0.11914256753515386,1.4691141531806053,0.1191425675351526,17,3.4437329148149622,0.45008057545386265,
horaud,train,6,2,1.6110161148212225,0.46684923888977875,4.013612513512144,0.46684923888977886,60,248.2969434634153,2.0342768717794835,
horaud,train,6,3,0.297840614269094,0.013396022337037657,0.30969627972105646,0.013396022337039917,36,8.323000570618719,0.48082685063852704,
horaud,train,7,0,0.13345847909171357,0.017926300071886853,0.18313121049997466,0.01792630007188758,49,9.53298504624413,0.4410790351280279,
horaud,train,7,2,2.390022816546238,0.12650931759415357,1.8836218228750201,0.12650931759415424,60,1210.5720877546783,4.491792678049374,
horaud,train,7,3,0.6441232682929362,0.02243753203405597,0.6540288436045177,0.022437532034058245,39,9.145642458743382,0.4842557720753484,
horaud,train,8,0,0.11405122068539873,0.024016002374013586,0.21973916982309127,0.024016002374013194,47,9.513292416720711,0.44990051895002797,
horaud,train,8,2,2.377817958399565,0.2515476569744449,2.715644626510618,0.25154765697444736,60,1232.9771649929066,4.533168805212139,
horaud,train,8,3,0.43955344427168375,0.05813167419718102,0.6854279118932757,0.05813167419718052,43,12.333769901687528,0.5355668568710911,
horaud,train,10,0,0.13210743255639232,0.024056705569961378,0.22804826814282533,0.024056705569963886,46,9.21001896513682,0.4474570410552625,
horaud,train,10,1,0.6909386342984867,0.11111647721474908,1.5031966307690379,0.11111647721475158,17,7.674298743335565,0.6718849141357979,
horaud,train,10,2,1.672637072549707,0.5348191999301188,5.478080885158379,0.5348191999301196,60,61.33958240366369,1.01110156433189,
horaud,train,10,3,0.2544017695230725,0.05009556134637259,0.4972339869945492,0.05009556134637274,40,8.176883680772534,0.4521306138930578,
horaud,train,11,0,0.04802018832427597,0.016244614780280112,0.15791832916921236,0.016244614780279786,54,10.31631677906704,0.43708454939068286,
horaud,train,11,1,0.8144281392377438,0.05932369553886868,0.8931264759263426,0.05932369553886965,14,5.930812306879484,0.6508682282085919,
horaud,train,11,2,2.48888694519609,0.8110968653053412,6.20042955481205,0.8110968653053406,60,1092.6787105019002,4.26747136389904,
horaud,train,11,3,0.42847602013259756,0.029185210243322893,0.4914801169386867,0.0291852102433224,43,12.555077026779335,0.5403503821655872,
horaud,train,13,0,0.07644837087099161,0.02998759075765208,0.2686242282034332,0.02998759075765341,46,9.704897352881977,0.45932127036582765,
horaud,train,13,1,1.338654399303569,0.07223588380367134,1.397624226318531,0.07223588380366941,15,6.612677356181186,0.6639617135639266,
horaud,train,13,2,0.7199901899637345,0.2637983517459338,1.56788017255119,0.2637983517459346,60,184.8451653595618,1.7552073256435254,
horaud,train,13,3,0.3008760584750718,0.01801352152636941,0.34303349874305783,0.01801352152636985,39,10.264635448636708,0.5130261014161702,
horaud,train,14,0,0.06657322491755388,0.02209060614563537,0.1817237385102742,0.02209060614563436,47,9.372201518720551,0.4465518368022923,
horaud,train,14,1,0.8652284409387808,0.10041673543054865,1.0566767001388124,0.10041673543054719,14,5.711296731000723,0.6387094538990726,
horaud,train,14,2,1.2776250805985991,0.45638315234435334,4.503479723672869,0.45638315234435384,60,519.9230549628719,2.943702472971954,
horaud,train,14,3,0.5677915917621705,0.05572459202213784,0.760953320146463,0.05572459202213898,43,14.050727525295425,0.5716302172203884,
horaud,heldout,2,0,0.08525219184046215,0.012815930192054396,0.14184960280998749,0.012815930192054303,54,10.457931372700484,0.44007430712409207,
horaud,heldout,2,1,1.379449580228203,0.07462995403925801,1.5883463459549363,0.07462995403925773,14,6.452916437449854,0.6789128093319418,
horaud,heldout,2,2,0.9018408882318718,0.09848469439404,0.7133999809441272,0.09848469439403883,60,220.0067783484355,1.9148837142606314,
horaud,heldout,2,3,0.2351510324389262,0.027605959106213027,0.3379384079978386,0.0276059591062126,40,9.329954898371561,0.48295845831633283,
horaud,heldout,5,0,0.05605140856867716,0.018403951528148086,0.17183959886840844,0.018403951528147645,45,9.421498806224374,0.45756599539117787,
horaud,heldout,5,1,1.3338300565889962,0.0968653339373956,1.2797635581891924,0.09686533393739387,12,2.4026217620713406,0.4474577970855036,
horaud,heldout,5,2,5.770168283985472,1.1136593779685706,9.611911916904297,1.1136593779685726,58,1793.1430374606668,5.560239137533855,
horaud,heldout,5,3,0.24168498902606725,0.0510362912888072,0.5447071010148962,0.05103629128880883,37,7.949529336882538,0.4635214603878321,
horaud,heldout,9,0,0.08168353777447192,0.028690172030306795,0.26103750233070944,0.02869017203030566,46,9.608880616450564,0.4570434432887897,
horaud,heldout,9,1,0.2553687289041524,0.12463927046725531,1.382415010477619,0.12463927046725241,14,6.74993405411847,0.6943616829309837,
horaud,heldout,9,2,1.1861810737145821,0.3468393244155402,2.774100603787067,0.34683932441554216,60,92.90001495987202,1.2443205305163674,
horaud,heldout,9,3,0.18070159286178797,0.10282326120435793,0.978651532388304,0.1028232612043575,39,9.504214241102293,0.4936575746951575,
horaud,heldout,12,0,0.09202017089252884,0.03001711779305083,0.24842909101180985,0.03001711779304988,46,9.934323425317942,0.4647187888651621,
